fitness_gain,fatigue_gain,fitness_decay,fatigue_decay
2.351891184250564,3.221968850054765,16.0,7.87
2.5035104235823833,3.260691873276747,15.47,8.0
2.4543023902187557,3.240808802743178,17.86,9.9
2.384644475246371,3.1559768406769577,15.25,7.81
2.447190743871152,3.1003309107127643,14.29,8.18
2.5503937690513965,3.425446822748147,14.64,6.99
2.376205611780155,3.046204644301188,16.28,8.37
2.463889208723539,3.1807661368634617,13.9,7.35
2.4387226556404142,3.2790479572775,16.69,8.99
2.596129072142239,3.227855223506171,14.61,8.58
2.453290898948017,3.160294709905208,14.63,8.11
2.487293919179059,3.3832080936357714,18.24,9.27
2.438137109599863,3.25197723669633,15.8,7.97
2.4755244497451385,3.1714340878951255,15.4,8.27
2.369407427491236,3.109455218164992,13.23,6.33
2.380565674164229,3.1771254067649903,17.31,9.0
2.3932986312560653,3.0957442603555876,15.07,8.0
2.477745888415996,3.2413609239786068,15.41,8.1
2.3556060585673086,3.1549632236239775,17.92,9.18
2.398352980915416,3.0502379240174964,14.3,7.41
2.4171718119832124,3.119212105424508,16.11,8.7
2.343979464645474,3.0117324945256523,15.01,7.97
2.447249575899623,3.2938001437408935,16.58,8.3
2.324060302924291,3.1314802557312253,16.54,8.48
2.498906553360877,3.199520862300023,13.84,6.96
2.5672419277118106,3.2798343208229683,14.78,7.65
2.486019381772292,3.230726533017406,15.14,7.91
2.384908802322191,3.186749728419939,15.36,8.3
2.4201950764980076,3.073871433446284,14.39,8.06
2.55143461044382,3.3288431711939888,14.46,8.04
2.3497146338854686,3.168957318373026,18.08,9.59
2.3985736278973078,3.130299646375071,15.39,7.89
2.4620410985481906,3.1899299830156287,13.7,6.51
2.539052996872678,3.2210069091354017,13.59,7.53
2.395488085128923,3.1042668434837255,15.87,8.56
2.439691836443723,3.0512957389831405,15.19,8.63
2.572621986418791,3.3038643749062926,14.75,7.94
2.3907485104671418,3.159427452526688,15.4,8.14
2.4229555517068184,3.1284746101015246,17.35,9.6
2.4560206243825315,3.231156384217635,16.93,8.82
2.357709926663795,3.217702089333016,17.48,8.64
2.36777045873807,3.341674374453216,16.55,7.65
2.4867893198761157,3.2608747574656496,15.36,7.86
2.4608404809105178,3.184899856976191,13.49,6.98
2.4469397857519546,3.164292213554451,15.07,7.9
2.393831066750757,3.1886121206136187,15.97,8.07
2.4966018497594304,3.1649048001010356,14.69,8.3
2.4187116784275364,3.1076534321516878,16.02,8.48
2.346892462833837,3.111228126775012,17.09,8.8
2.2508387504124543,3.060578014797825,15.65,7.59
2.3115270983862906,3.028887183655455,16.72,8.99
2.2489104722981192,3.0487037311626635,18.02,9.94
2.5025125009505715,3.2342474847149254,16.58,9.01
2.4628138325336972,3.176927039350218,17.58,9.62
2.413265273997142,3.1856185303927633,15.46,8.1
2.4188762442384455,3.2443165604027913,18.29,9.41
2.355044335213715,3.113198145777211,15.78,8.07
2.3402756439458816,3.070106537133205,16.39,8.82
2.5289508441144237,3.330965194047352,17.02,9.18
2.4670872907751153,3.269068539555381,17.3,8.62
2.316189368085912,3.0572888802659204,15.61,8.19
2.4986758896331738,3.294110426133177,15.75,7.84
2.3707933512554953,3.238051100770778,15.15,7.6
2.4042207941031437,3.0362681633621973,13.48,7.22
2.434262624232383,3.2662627759790905,16.42,8.53
2.386329804034192,3.1147249226132563,13.68,7.53
2.289322755029966,3.1129291327002937,16.94,8.62
2.356628674051521,3.0847625834191708,16.5,9.25
2.3918291207080484,3.1758127909600167,16.11,8.39
2.35573367573007,3.1031629897605018,14.51,7.44
2.4050730734371935,3.262114688557771,15.47,8.07
2.3876295708613564,3.0533718689324125,15.54,8.87
2.418786256358337,3.2738761988005605,14.24,6.89
2.410305471321458,3.1760326584500485,15.84,7.82
2.449468202592482,3.3644608256931536,17.37,8.44
2.4810965300389953,3.1946871666922574,15.18,8.41
2.526017114851449,3.3305661633986574,14.24,7.39
2.4192908722413575,3.231173711964589,16.98,8.75
2.475796501062602,3.2164724863877647,16.11,8.64
2.382910349888362,3.1112216904813965,16.54,8.64
2.436381371603056,3.1443968543333365,15.51,8.0
2.3678888220295264,3.1785117515372314,15.63,8.08
2.2461496427149177,3.0064272959552465,16.21,8.67
2.436804815178737,3.195550537280614,15.99,8.63
2.437579532414772,3.177309315147645,15.59,7.86
2.467449551033716,3.370529325597683,15.56,7.77
2.5105833813314886,3.1729302016809906,14.42,7.26
2.460116297848317,3.0882876746186634,15.03,8.07
2.4519244098859176,3.2515242376457207,14.86,7.48
2.4478486105211092,3.2651924502785037,15.76,8.09
2.447856714544536,3.1642227818901456,15.28,7.8
2.383252468936867,3.2045067508923974,15.8,7.78
2.272038537124191,3.080513049141234,16.63,8.11
2.4283031467751917,3.1155372581439984,15.01,8.22
2.353225483865396,3.086839449558554,15.69,8.59
2.3747573949492367,3.14873731182695,14.11,6.91
2.5725481612302703,3.3525299417075094,15.83,8.17
2.535563261852432,3.1656167593367526,14.25,8.19
2.349677957467738,3.082081292362488,17.28,8.74
2.56631571930866,3.424810401092283,13.58,7.37
2.5299882363089696,3.3531728755727874,15.66,7.64
2.6226290351135155,3.4343966354051507,13.8,7.21
2.3220476114520996,3.123093686312762,14.3,7.03
2.353602210294983,3.2570333432878846,17.76,9.67
2.2077228150107655,3.0585639766933883,17.51,8.37
2.53661087358696,3.225717604727123,16.32,9.03
2.2850641894970765,3.1117233931902457,16.22,8.42
2.4015553782260044,3.126094880571066,15.86,8.47
2.440092241094177,3.2237222169591133,17.0,9.02
2.5266819756936503,3.311427632148309,18.06,9.87
2.5285348247901744,3.2330593758387085,15.88,8.54
2.5942349212731153,3.3620844117871074,15.98,8.29
2.703449574545732,3.4029522270721646,13.31,7.45
2.4882271387829062,3.2123039280012886,16.71,8.69
2.482085470334623,3.388363787572041,15.01,7.62
2.559164243545062,3.2423383116938385,13.22,6.97
2.6937839961555334,3.299288515674811,14.21,8.6
2.4758805816296814,3.2202664574900473,14.77,8.23
2.45484703925149,3.1962022954458007,15.45,7.9
2.4040484763718375,3.150390445678161,14.34,7.08
2.547150081907132,3.290481635381301,15.08,8.13
2.4881712239092697,3.2240545124641597,16.02,7.91
2.371140999420731,3.147290114760259,16.84,8.43
2.6125514615551424,3.310224215896719,16.43,8.86
2.4604854624722883,3.3149321863215615,15.13,8.37
2.560411434832691,3.3240920153779734,15.13,8.23
2.3726919090435103,3.0988053699778693,15.11,7.95
2.5490938305110884,3.3070644356812737,14.76,8.0
2.413227696042233,3.238465566441002,16.2,7.73
2.4030506538937484,3.07588975074389,16.55,8.73
2.412930697660957,3.226332249278213,15.57,7.94
2.401483999730871,3.173674350075101,15.25,8.18
2.5452356126995634,3.2409401928715074,14.79,8.54
2.480427516525982,3.2173942816414343,16.44,8.54
2.4217802633586714,3.203004623683476,16.35,8.84
2.305616118935277,3.0796351450602946,15.87,8.16
2.446444912134022,3.1676192731160744,14.2,7.27
2.491524389844424,3.2755693086234015,14.49,7.63
2.3891961120655183,3.0746281020211,14.0,7.51
2.3519646847142583,3.110691664432624,15.31,7.37
2.3895508730164097,3.1394602247982792,16.58,9.36
2.3550059985828344,3.0502801222099674,16.4,8.92
2.544039352118418,3.3082271802813086,16.97,9.21
2.5047572738981456,3.3000679649679143,16.2,9.16
2.405126711124268,3.197443602784757,16.94,8.62
2.4752950576990504,3.2367478816094484,16.33,8.64
2.4351695640096036,3.154166154290215,15.49,8.45
2.535766694488739,3.1473012019065316,14.16,7.86
2.381351860124966,3.2638412720610215,18.12,9.31
2.622240832745248,3.186103363090822,15.86,9.3
2.589426985765507,3.392881331114936,15.36,7.88
2.315678962508276,3.159225502718273,16.94,8.53
2.6015428760665453,3.367415745709575,14.35,7.57
2.4095449891547385,3.157834986877001,16.72,9.38
2.368679303343334,3.066260648971505,14.85,7.82
2.45139346068681,3.3655758508971534,16.25,7.82
2.3635413494530395,3.2204126739028185,17.21,8.58
2.449958196024483,3.218938319725904,14.91,7.88
2.449259749992896,3.33062827350976,16.45,8.29
2.3497948467716183,3.0318697171140165,16.01,8.9
2.3982443942107197,3.2253296988923212,16.44,8.9
2.4346047919207745,3.171625430563761,16.34,9.19
2.3256285101313496,3.3141911132445596,15.59,7.31
2.450285703986176,3.2019536490303575,15.63,8.56
2.4246972184374522,3.234789131582323,15.0,7.56
2.380739202846686,3.1426689561575882,16.13,8.29
2.4801903728465766,3.215295925458845,15.32,8.49
2.39653839251962,3.1933169410181925,15.71,8.39
2.414375982781575,3.2110508726080917,15.87,8.26
2.266316129076676,3.0813426091480056,16.94,8.77
2.4720319792047025,3.114981800019716,17.05,9.38
2.491407849146396,3.147541274441549,13.32,7.04
2.4676105415852168,3.328769260767815,16.19,7.96
2.4407022016578974,3.156614949915575,15.32,7.72
2.3430325795797815,3.1549648182790326,15.44,7.76
2.442301181378621,3.2676854749413122,14.89,7.54
2.3918894495961,3.1147038809556507,16.39,8.86
2.3480931635683104,3.04567989470881,15.87,8.55
2.5085739044497397,3.312023244284366,16.13,8.46
2.3769380327585488,3.197103586600322,14.78,7.43
2.52332064817358,3.2053183306321507,15.91,9.28
2.3642044224445073,3.2526539955058307,14.87,6.93
2.421356695457494,3.20924551392471,13.88,7.07
2.324101262018795,3.0956057842658335,16.62,8.71
2.48119969828865,3.2813172370715735,14.53,7.52
2.433972252990093,3.147015709929603,14.91,7.39
2.3153788375715174,3.169228290202905,16.8,8.42
2.4685442538513467,3.257885999761129,17.12,9.15
2.4071853301808286,3.1908401869581047,15.45,7.73
2.4599406038951166,3.217495245084304,16.32,8.37
2.4361930679465864,3.213565330060638,13.89,7.31
2.435552645180567,3.184841001338869,15.47,7.78
2.5110706638544698,3.3386080429584473,15.38,7.84
2.325350892135705,3.0736779892888304,16.19,8.64
2.5379047684192733,3.432156686666466,15.48,7.53
2.3637413628284216,3.185154933678841,17.05,8.96
2.411929691633809,3.124243912875402,15.84,8.18
2.505001358562158,3.3246217345674256,16.98,9.59
2.366197104127259,3.0909218598572976,16.58,8.64
2.4999539213146345,3.090334382571419,14.8,8.91
2.36256672840626,3.073289072779172,16.51,8.25
2.2595956943706734,3.1447739127720933,16.5,7.92
2.511774346743765,3.3487912075956023,17.8,9.12
2.5347745427027553,3.1818163740965097,13.63,7.36
2.4684445735186276,3.2053415665348357,13.15,6.95
2.458753242314564,3.2106133035571727,16.35,8.62
2.610571685109903,3.180993526843854,15.41,9.69
2.4169947337556423,3.2536437476871445,17.6,9.15
2.4226872677717566,3.24075260452829,15.97,7.84
2.4874122813740476,3.2930160009694744,15.6,8.68
2.426975602963369,3.158957769997822,16.95,9.7
2.4592368501835993,3.1732455737253655,14.36,8.51
2.5955194404222173,3.303149600558535,15.42,8.75
2.314852050440397,3.070299381425366,16.91,8.58
2.4284462187674176,3.109839434092621,13.49,7.2
2.4936278743345595,3.2546819578160484,14.77,7.91
2.553011989853731,3.3221049148574324,14.53,7.6
2.323575121831249,3.1683999815668487,16.24,7.87
2.644277001143763,3.4035573264925945,16.67,9.26
2.48384515907314,3.2142694436326615,15.54,8.04
2.5263037613149324,3.242563892267944,14.09,7.64
2.4192455366127894,3.2243282210922133,15.75,7.92
2.491787388211021,3.2823839687414194,14.0,6.95
2.4562907227588284,3.2645879001708464,16.57,8.24
2.347794828058337,3.0751402161518526,16.8,9.02
2.2840045410792773,3.1685001382289686,17.2,8.64
2.4766417163503287,3.2244763410491544,16.0,8.82
2.491778576034916,3.3070288479688346,16.78,9.02
2.412083835781841,3.1881344369533053,14.64,7.65
2.275908662203591,3.0408898907561683,16.93,9.15
2.448259810254639,3.151357312853613,16.64,9.77
2.6473957618009933,3.236590541645683,14.32,8.04
2.273956398179037,3.001719229588153,15.48,7.73
2.4326736982385317,3.3054846074475255,15.45,7.18
2.4715289868377166,3.252480875547651,15.86,8.77
2.3660457475321213,3.179129077571958,16.7,8.79
2.4939870624505858,3.2618681839972554,15.13,8.3
2.316869167581163,3.002365484759356,16.65,9.35
2.397401760896596,3.2210051946515907,15.48,8.08
2.3553494165564275,3.1524217897202607,15.7,8.26
2.4309496561658976,3.2065635772151957,16.33,8.8
2.4765985396373353,3.210768214324149,16.36,8.2
2.5853258950982623,3.2123732072937123,13.24,7.41
2.350446194550749,3.0657858064818786,15.72,8.45
2.4588996352401926,3.1669210875252656,15.92,8.76
2.347630956531973,3.1657927905285423,14.73,7.17
2.5214693003938122,3.245118613245227,13.84,7.49
2.6258985454366712,3.3418069718310632,13.57,7.56
2.4111354564941023,3.261855253379705,17.01,9.28
2.3164277648207143,3.1039900043205613,16.8,8.85
2.2692767900815833,3.0521283803605908,15.62,8.63
2.4799909510953175,3.2085537539231934,15.21,7.97
2.319498627846198,3.0026544600048943,14.59,7.54
2.5144512508876726,3.368452983371161,14.73,7.62
2.358753634962839,3.0618712214518458,15.06,8.06
2.39020499991971,3.130986712153389,14.81,7.78
2.484053866076992,3.1281219417994555,15.02,8.32
2.4117791418928047,3.1909478376563207,14.26,7.12
2.401102914600467,3.14618095583925,16.46,8.69
2.4003378490360556,3.1596629360345245,18.19,9.72
2.5657002052897964,3.224977022434039,15.51,8.52
2.4024856224648703,3.1521121857005814,15.81,8.16
2.463487330447854,3.1099218035031453,14.59,8.43
2.406934819069508,3.192850597654191,16.12,8.32
2.519481555011235,3.3432093525011477,15.55,7.98
2.3049662957102095,3.108961544470052,15.78,7.81
2.6620078005726864,3.292383458638878,14.64,8.41
2.5031773008256177,3.2693614795907746,15.83,8.3
2.5198877987207724,3.266662491882211,15.5,8.11
2.3996958262672994,3.3442014047733983,17.88,8.56
2.5566668248069946,3.2864787876744477,16.43,8.45
2.3790679814194133,2.964190843802096,15.05,8.31
2.2831614641248965,3.0762513414778705,15.02,7.37
2.4169857020531564,3.164489986663211,15.99,8.04
2.3817714778372845,3.1754541932714506,15.43,7.83
2.428429026152726,3.1777125132230792,16.98,8.81
2.292406899516994,3.1661595695539884,16.06,7.78
2.5054326188656084,3.2773134195928906,16.28,8.58
2.4998087490611467,3.125864992488934,16.35,9.07
2.6030319893970115,3.332692883822708,13.98,7.34
2.4330252489388315,3.2189281403751715,15.12,8.27
2.407429683860361,3.06592847075421,15.75,8.72
2.4660554142168727,3.2074724007084683,16.75,8.37
2.4030040809514435,3.1066367960968853,13.85,7.47
2.403879339915971,3.2021062873117607,15.96,8.64
2.5559544425334373,3.294429970060664,14.81,8.31
2.4195896974166913,3.0196066133693087,14.76,8.35
2.505885896158005,3.3204700049611944,16.48,8.31
2.4719925719274545,3.0850014932158065,13.6,8.03
2.4305528597975172,3.260045638233954,16.36,8.41
2.464615135994484,3.2413989433286554,15.49,8.81
2.556023365645997,3.293691766284593,15.89,8.46
2.46134266440571,3.1829747346827895,14.07,7.08
2.3759396678050013,3.1186496651709654,15.28,7.94
2.4206411555660408,3.227989500932315,14.95,7.59
2.4638353706412506,3.3092791438414526,15.59,8.44
2.28947305819534,2.9952829850279636,16.15,8.43
2.5038707644089335,3.1832869059926256,17.04,9.69
2.3717702199100206,3.0886762728777732,14.45,7.48
2.425198935460732,3.2593078586185067,17.08,8.64
2.414411206189244,3.381008885194875,16.7,8.38
2.4192845930818248,3.0851647374180486,15.91,8.43
2.4317305292741214,3.202983377123602,16.69,8.12
2.4326095274072803,3.2543624557660227,15.49,8.11
2.3533164909359674,3.271850212620782,16.46,8.8
2.404920068262294,3.107155511300838,16.81,8.59
2.435099660842837,3.195543377439419,16.16,8.62
2.446511893536823,3.307809891238968,17.1,8.63
2.583778472576304,3.2520041084863407,13.21,6.79
2.4366867188997414,3.112375147174219,13.91,7.58
2.4775253656385585,3.400081878081739,16.4,8.47
2.424050437162936,3.172872908643182,15.65,9.06
2.499103561705448,3.315399657065584,13.71,6.94
2.395985405694719,3.0570600554530425,14.58,7.89
2.385702517851897,3.118262070763815,15.78,8.42
2.426638435918165,3.2609805533395138,17.05,8.7
2.5247641376996803,3.2991520642328545,14.84,8.49
2.419397546385677,3.2216789879106087,14.74,7.85
2.3937284807406365,3.1659133693244015,16.24,8.51
2.5079765794433997,3.303068170460064,14.68,8.11
2.3869373821485453,3.256995329421642,15.59,8.19
2.4696653319286006,3.1619057935685486,19.15,10.79
2.467559564441558,3.1816702458398414,14.73,8.52
2.434051209598495,3.2181822367012303,17.23,8.68
2.353129354741172,3.1217526336794545,15.93,8.11
2.299674245330187,3.168164301541097,15.12,7.24
2.4038976992116954,3.259899897415072,15.79,7.23
2.4663106030592594,3.202880907040008,15.35,8.37
2.5291703461730966,3.3481931443714688,15.49,8.14
2.3766090590959896,3.211376887609207,17.83,8.77
2.221080395753455,3.2149748726012812,17.13,8.43
2.4209956038820533,3.144942525736322,14.62,7.43
2.3202975992463126,3.2002006811481403,14.98,7.62
2.4816406379417986,3.2787828746417462,15.22,8.04
2.456074580793337,3.260571867664757,12.77,6.49
2.327659483975177,3.103744283776107,17.86,9.12
2.3252223672072345,3.1893967629069016,15.18,6.94
2.3352406895644804,3.1747685392035367,18.22,9.21
2.4809206187725596,3.150622727857264,14.53,7.84
2.352908789598858,3.104063613328425,15.47,7.84
2.4111759662063985,3.2082244406985216,15.4,8.37
2.4971442540295423,3.2121721034507624,14.21,7.09
2.443274210302525,3.170805797541062,14.94,7.81
2.543626788552861,3.199946296144408,16.43,9.18
2.578288154300119,3.3760565317119675,14.98,8.11
2.6258421988295457,3.293646738674401,15.71,8.59
2.4284808124661836,3.2406601216869535,15.84,8.5
2.3938574589718096,3.2226039741428405,17.03,8.25
2.4829787149046187,3.2258281725972666,15.23,8.06
2.5153143535246847,3.2377846323417914,14.95,8.09
2.53758086400597,3.162122109076875,15.46,8.4
2.4997709462657474,3.2495577341117223,15.21,7.92
2.4139467821362848,3.3326267675154355,16.72,7.82
2.442678235789714,3.224437513965123,16.46,9.11
2.659148784249565,3.339386019466789,12.95,7.0
2.501162031509965,3.2806999620137964,16.66,9.2
2.482185585898679,3.1449964816611846,15.61,9.11
2.4216486765254595,3.202362631697588,16.49,8.61
2.411517466268785,3.1607069228513875,16.77,9.14
2.417359226676648,3.262741368075113,14.86,7.86
2.5423048961401777,3.2888808344752753,15.13,7.48
2.5846387651773775,3.169090312277567,14.8,8.27
2.48848800623201,3.2454518752812884,16.23,8.76
2.474100239991755,3.227466000321889,16.45,8.13
2.369214903690622,3.1692698645981277,17.19,9.08
2.4096643893746337,3.144910169786436,16.44,8.59
2.4578030943906835,3.230075912781822,15.75,8.67
2.5819539968124876,3.286005484313015,13.76,7.94
2.4414805700634536,3.2640139381881603,17.74,9.38
2.4475955512864305,3.099995127379242,16.01,9.07
2.3539611787999117,3.1378949536847305,14.49,6.81
2.633588733559857,3.292814890462266,17.33,10.31
2.4478247661898958,3.156541805802683,15.43,8.47
2.3428733966310693,3.1425558009336414,15.74,8.01
2.455859161449619,3.1256952925504944,14.71,7.95
2.477312840520348,3.158953147104648,12.85,6.87
2.391137121116547,3.1255354352197213,15.78,7.87
2.4073797195326527,3.233527693892753,17.6,8.79
2.420007695968156,3.2468427615642894,16.74,8.52
2.54220931912081,3.288409517421564,14.35,8.38
2.3370427917301217,3.167862084799866,15.77,7.91
2.4450473737519896,3.2189034678086137,15.6,8.58
2.432611509975066,3.2025454879306934,14.41,7.28
2.5013934841416883,3.3630818875267465,16.96,8.8
2.410105437349838,3.1154836876283234,15.12,8.08
2.519651018718775,3.245206282263158,15.16,8.24
2.4643542866883976,3.2732003060631674,16.09,8.69
2.4413157536732992,3.2444055825652964,16.7,8.88
2.4618459784135482,3.267922153554372,14.76,7.47
2.4770548874158624,3.1944649326728745,16.7,8.96
2.57755545784146,3.3676030307135907,16.0,8.5
2.5217845862785278,3.2839402750728373,14.98,8.34
2.4346767798343887,3.1536298953082804,14.18,7.24
2.4663027745789794,3.1916287020925767,16.23,8.5
2.4677368445781944,3.084067989827466,15.11,8.35
2.4401504902158697,3.260794752853885,16.14,9.03
2.4652204935386854,3.283657230967923,18.71,10.29
2.401544921902619,3.211256304433078,16.1,7.85
2.5406331207531108,3.3541051136229276,16.32,8.57
2.424102903701877,3.2254658576226256,17.47,8.94
2.35666433053151,3.1603491400846293,16.05,8.64
2.4400953042697795,3.121416840676094,15.01,8.72
2.4087891838962423,3.113913592272827,17.25,9.7
2.463939396433888,3.27401845551084,15.75,8.18
2.4709402705898826,3.3235235299115446,17.0,8.96
2.4909862724421017,3.20808384680002,13.39,7.63
2.300383468170562,3.1396234018352165,16.46,8.72
2.491385126330454,3.197662053278039,14.14,7.99
2.5738755709398595,3.279145189723041,15.74,9.12
2.3543377814342263,3.261308024010356,16.47,8.3
2.4498505638180164,3.3916181598395263,15.11,7.77
2.2148975020272816,3.0958441473500575,15.93,7.88
2.4853195410780455,3.2663070823341087,14.33,7.44
2.36687715959677,3.1492248653429518,15.39,7.71
2.439989024134481,3.1101419239806614,15.16,8.22
2.35500070092416,3.1048523327109425,15.98,8.58
2.3138919619415215,3.165755619638865,15.5,7.69
2.5306943277536265,3.2518735632602915,15.0,8.02
2.383958356472835,3.2445365099888477,16.05,8.21
2.3765843516446834,3.292675631352318,17.44,7.95
2.4532792544108553,3.272776086041619,16.02,7.97
2.481070079359895,3.0709102715628798,15.28,8.55
2.428809166997604,3.310193822071806,15.46,7.84
2.4149722046886475,3.1369583819550475,15.01,8.15
2.465637158124358,3.1330190992711717,14.53,7.98
2.306048420295161,3.1358264707930603,15.99,8.34
2.329223959290252,3.201264849720285,15.76,7.75
2.4488529463964492,3.2719513208403668,14.89,7.42
2.522598541114458,3.1847662278335296,15.69,8.38
2.543403149358996,3.366772436094161,15.02,7.98
2.5199117639579867,3.285829962992435,16.27,8.22
2.419786161593184,3.1974434971791084,13.84,7.56
2.5399907246678506,3.2152928781785444,14.94,8.86
2.500369195507481,3.247787234761844,14.77,7.72
2.366385348423247,3.2463546200799285,17.06,8.38
2.370313313734778,3.1462778418796553,16.02,8.67
2.5880099399719008,3.2298071791115097,16.17,8.88
2.1964317954282326,3.025846520055972,17.4,9.08
2.5118775144746426,3.2952981965621255,15.82,8.7
2.4449194552333227,3.218236145969602,15.48,8.53
2.4684097376562963,3.2650855015031017,17.22,8.77
2.5380845112520487,3.3254175755595794,15.02,7.49
2.421399731590049,3.2199528068778123,15.52,7.8
2.5171603441613515,3.2313481558599277,14.18,7.63
2.5683716399606387,3.28981094881633,15.7,8.33
2.399074345395834,3.1941475561956985,17.33,8.91
2.5388659334976422,3.275321418609505,14.82,7.46
2.6509767015811065,3.4025703618245147,16.12,8.95
2.503498696893895,3.2283137662618993,13.56,7.49
2.4429673502606226,3.3179756266619567,15.04,7.59
2.4737238167288083,3.165554524291137,14.79,7.91
2.4124974623614337,3.229452071830289,16.71,8.83
2.4804712929791233,3.2080540719689576,14.34,7.47
2.5101459674389512,3.1418154478860303,15.54,8.99
2.4253249112215567,3.2083010246836032,15.3,7.2
2.468212338598237,3.233615403853423,16.03,8.41
2.282101317140113,3.1239251121436014,14.53,7.11
2.4323207810370575,3.1467275578803156,15.69,8.16
2.388842811399287,3.1591004390738,16.93,8.22
2.475254364532578,3.0904035522676594,14.28,7.81
2.448647587020852,3.2337213209650923,13.45,6.99
2.5073796248983604,3.3010937135863854,15.38,7.72
2.494112403489594,3.2980462899004754,13.93,7.11
2.4232069817159787,3.228746279990068,17.02,8.66
2.361888735444183,3.248545079330668,15.94,7.49
2.38664382774939,3.029753346959142,17.16,9.54
2.2889530003160807,3.1468916007390346,16.17,7.97
2.4340696997812663,3.1001937620468127,15.04,7.84
2.38691326621446,3.2009505211787426,17.09,9.03
2.462869344088562,3.25165921597077,14.63,7.48
2.402744401643096,3.073891495098208,14.14,7.5
2.3559449295910486,3.263028263321662,15.37,7.12
2.449176019409005,3.191848694621273,16.0,8.63
2.3073576206614232,3.02289629183026,15.39,8.14
2.338978109567652,3.234414953386858,18.26,9.45
2.366137991998562,3.176430549830448,16.52,8.31
2.448930098804539,3.293531585187251,17.2,9.54
2.4242015392246516,3.3244891550988154,17.36,8.58
2.48800953770405,3.155083150799089,13.22,7.13
2.2791387560935275,3.0498967477302648,15.92,8.38
2.4899940811896255,3.1448040381123645,15.97,8.89
2.3411248818346557,3.151059307543174,15.56,7.92
2.310051624452567,3.08130663527402,16.77,8.86
2.407663578879271,3.0512536426831396,15.1,8.71
2.351392908175313,3.1117753175812313,15.13,8.23
2.4675021800565116,3.164323333243176,13.0,6.79
2.524112578838788,3.2779164768395934,15.81,7.75
2.483141057690553,3.212034721523351,14.85,7.84
2.3115812942791787,2.999008820192422,12.92,6.32
2.400798450087537,3.133660430874414,15.43,7.91
2.561355731523958,3.2628855615103936,12.67,6.62
2.5033138285270535,3.391890031872169,16.03,8.09
2.4220490671730435,3.259339059779297,16.5,8.19
2.4559681092104517,3.1876721270744297,17.2,9.16
2.300963863586534,2.9384528967646566,14.42,8.33
2.450942917083421,3.2570668279566592,15.28,7.51
2.50412428868531,3.179691069138459,15.1,8.2
2.4212152798388527,3.1803282360269436,14.9,7.8
2.4435992885722726,3.2019350686897012,15.89,8.51
2.348698318488991,3.1802579900165764,14.64,7.46
2.4269088879590632,3.222352963326892,13.78,7.22
2.423196090680019,3.255923930442076,15.39,8.65
2.4421222706260495,3.228662778014589,15.36,7.46
2.3139850684107404,3.205182706489665,16.54,8.29
2.3828940120389133,3.150895037291337,14.23,7.72
2.40830650079463,3.1196273531537178,16.29,9.0
2.424822230255118,3.195278131763422,16.14,8.51
2.425657272617195,3.137581065776303,15.89,8.5
2.4129272106514037,3.2212737540760448,16.91,8.6
2.399203864166623,3.2506959312291985,17.14,8.82
2.607181998588703,3.3340947205171214,15.92,8.25
2.403676479294571,3.3010336040252817,16.91,8.31
2.549094913663976,3.3218179709923197,17.31,9.08
2.539213236454837,3.333978845544928,16.01,8.41
2.4305790984377262,3.214682709018229,14.89,7.78
2.382025968669718,3.1011627042917627,16.36,8.83
2.403243669656781,3.0655950661159026,14.39,7.67
2.4744178809021182,3.191122213662103,14.64,8.09
2.4823404872917334,3.2403378202253896,15.32,7.74
2.5795935247392983,3.2763018979004124,13.54,7.05
2.381854784881659,3.3077356721443003,15.87,7.86
2.58629256335818,3.2260445619588696,15.57,8.16
2.447202868640864,3.245424373485348,16.91,9.11
2.4736500447922856,3.181196621980671,16.28,8.4
2.410312038555328,3.197607216763652,16.62,8.7
2.416921109770824,3.212380962121287,15.26,7.88
2.387419747189828,3.1046471586907463,15.51,8.24
2.4132234663208103,3.205501223797518,16.59,8.44
2.411947881640334,3.209743252305001,15.7,8.34
2.4238069359523275,3.21663218308308,17.38,8.61
2.5578058467025655,3.3235487750555874,15.47,7.97
2.4598978755714738,3.1631637126550003,15.66,7.98
2.515970028527135,3.2226502527803507,16.92,9.01
2.3028533195329057,3.1749324277853628,17.07,7.98
2.324724602333813,3.0466967075071727,16.15,8.83
2.329995590365596,3.1350503473901328,15.3,7.38
2.3500196709382832,3.1161091997738763,17.22,9.23
2.266168138726552,3.087515196532442,16.77,8.45
2.3896808936087863,3.028402308341067,16.1,8.89
2.3687792844976254,3.1586308579545426,17.47,9.43
2.4488456632644278,3.1856167180279034,17.43,9.79
2.3020314359074745,3.1112715954108063,16.4,8.63
2.4055107307176713,3.119975621260305,15.96,8.43
2.460197906376142,3.2776524019089788,16.14,8.18
2.5128349562891197,3.288736682800901,13.64,7.16
2.448316947278975,3.1826199583982913,13.77,7.38
2.4489758016460472,3.121240642371342,15.38,8.04
2.3256266622164334,3.1146986187606007,16.49,8.65
2.548909293030576,3.246863977327379,15.57,8.93
2.467440859355944,3.1953427119946305,14.27,7.49
2.3788780602145976,3.180022906669673,15.97,8.32
2.430204176761494,3.1959686571393346,15.4,7.92
2.4553331617804353,3.2583047803528076,17.01,9.29
2.420177985094898,3.1065700918540746,15.87,8.84
2.45010756984757,3.3636739478902924,15.13,7.53
2.4655271879607925,3.2940021908610104,18.28,9.27
